emsId,genres,title,audience,critics,Date of Movie Release,Scraped Audience,Scraped Critics
eee311d9-ee53-35be-a2ec-d4941a5d62e8,Comedy,Buffy the Vampire Slayer,43,36,1992-03-10,TRUE,TRUE
a276b725-dcf6-3fad-9587-b9cbd0852181,"Sci-Fi, Horror",The Lawnmower Man,31,38,1992-03-06,TRUE,TRUE
9265b4e6-e019-36c5-9a36-5205e50b197d,Romance,Like Water for Chocolate,84,88,1992-02-27,TRUE,TRUE
8d5e02e8-e2b9-3e3a-b0db-10c175b97ef4,"Fantasy, Adventure, Horror, Comedy",Army of Darkness,87,68,1992-02-19,TRUE,TRUE
67227a8d-e822-3d71-8d76-585b0ee9c847,Comedy,Wayne's World,84,79,1992-02-14,TRUE,TRUE
3aeb7064-f73d-32c1-8432-94babc14e6f1,"Crime, Drama",Juice,90,80,1992-01-17,TRUE,TRUE
59749c93-88ee-30fc-98ea-53df8a258e72,"Comedy, Crime, Drama",Man Bites Dog,90,74,1992-01-15,TRUE,TRUE
c0614e83-c3d8-368f-8ad9-06644025c8a2,Mystery & Thriller,The Hand That Rocks the Cradle,61,66,1992-01-10,TRUE,TRUE
8b8c8f85-f4e1-3b4e-b577-b614f475bb54,Sci-Fi,Naked Lunch,77,72,1991-12-27,TRUE,TRUE
94b2f5af-a4b2-3398-82b5-2885f376c04a,"History, Drama",JFK,88,84,1991-12-20,TRUE,TRUE
3fa66869-cc10-3ece-8223-5d408dd96b69,"Kids & Family, Fantasy, Adventure",Hook,76,29,1991-12-11,TRUE,TRUE
391403d1-ec4c-3a42-93c5-d2b124725d74,Sci-Fi,Star Trek VI: The Undiscovered Country,84,83,1991-12-06,TRUE,TRUE
f2bb469f-5dfb-373f-9ca5-73cfe21f3d1b,Documentary,Hearts of Darkness: A Filmmaker's Apocalypse,94,100,1991-11-27,TRUE,TRUE
e671e40e-18a6-3ce0-a632-ea721c31dece,Mystery & Thriller,The Double Life of Veronique,92,85,1991-11-24,TRUE,TRUE
0632d31a-8726-374b-9ffa-d961106e625d,Comedy,The Addams Family,66,67,1991-11-22,TRUE,TRUE
7d104f61-6fa0-3b61-b6b9-5c96966761da,"Drama, Romance",The Man in the Moon,85,91,1991-11-15,TRUE,TRUE
0a9ef702-c799-36b4-8c1e-a169031d1948,Mystery & Thriller,Cape Fear,77,75,1991-11-13,TRUE,TRUE
c0892d4a-d440-35b1-b182-0d5d11029708,"Kids & Family, Adventure, Animation",An American Tail: Fievel Goes West,62,57,1991-11-01,TRUE,TRUE
fc752871-6630-381c-aebc-58b96fe25efb,"Horror, Comedy, Mystery & Thriller",The People Under the Stairs,61,70,1991-11-01,TRUE,TRUE
58572adb-3d91-34ab-b795-65e3e65120ca,"Comedy, Drama",Curly Sue,50,13,1991-10-25,TRUE,TRUE
3f86f5c6-f7e5-3ec1-8c23-2ba844375aa3,"Drama, LGBTQ+",My Own Private Idaho,80,80,1991-10-18,TRUE,TRUE
a422b955-d27d-3cdc-8a96-659cfd839751,"Romance, Comedy",Frankie and Johnny,68,69,1991-10-11,TRUE,TRUE
fd4e8ecf-566a-3584-a963-1aed5e95c2f2,Comedy,Father of the Bride,70,70,1991-09-20,TRUE,TRUE
1841e126-9ecc-3cf0-be7d-41426cba1e1d,"Comedy, Drama",The Fisher King,85,85,1991-09-20,TRUE,TRUE
aac04dbd-95ae-3102-a05a-0e71acd5d8c5,Horror,Freddy's Dead: The Final Nightmare,32,23,1991-09-13,TRUE,TRUE
513030c2-effb-379e-a73f-95b2c9e871ea,Drama,Raise the Red Lantern,94,97,1991-09-10,TRUE,TRUE
02af46ec-2154-3e24-a186-048e4e00b4e1,Horror,Child's Play 3,40,19,1991-08-30,TRUE,TRUE
5a54ef58-43ba-3c19-960c-e305fe5e271b,"Mystery & Thriller, Drama",Dead Again,76,81,1991-08-23,TRUE,TRUE
d263299a-4b53-3034-9851-881dbacb81d7,"Comedy, Drama, Music",The Commitments,90,90,1991-08-14,TRUE,TRUE
f3d2858a-3caa-3792-9ad3-232d8cb1c72b,Drama,Barton Fink,89,90,1991-08-01,TRUE,TRUE
571cafd6-c661-3711-b892-4ff1aacfa859,Drama,Boyz N the Hood,93,96,1991-07-12,TRUE,TRUE
3e8fb580-33b9-3a8c-b07b-4c1c67768fa6,"Action, Mystery & Thriller",Point Break,79,69,1991-07-12,TRUE,TRUE
88c36a61-3147-3a67-9b2e-a2901e59ed6c,"Sci-Fi, Action, Mystery & Thriller",Terminator 2: Judgment Day,95,91,1991-07-03,TRUE,TRUE
01935e47-e735-30c3-b8bd-72a9dbbcfa8a,Fantasy,The Rocketeer,65,67,1991-06-21,TRUE,TRUE
c84dec4b-ada6-3b51-ba54-252f18d9af27,"Adventure, Action, Drama",Robin Hood: Prince of Thieves,72,51,1991-06-14,TRUE,TRUE
8245ee57-042a-33b8-a6ba-784d836024c6,Comedy,City Slickers,64,89,1991-06-07,TRUE,TRUE
ef6e2462-a3a0-3a98-9e28-89c1a2502523,Comedy,Don't Tell Mom the Babysitter's Dead,57,35,1991-06-07,TRUE,TRUE
9116985d-2e8a-3d1c-812b-9d1df6a703f1,"Mystery & Thriller, Drama",Backdraft,75,73,1991-05-24,TRUE,TRUE
a7515c36-3e4f-3dac-8b35-74a2bdcf5b26,"Comedy, Drama, Adventure",Thelma & Louise,82,86,1991-05-24,TRUE,TRUE
b483e1ed-960c-37bb-8438-277b61711a21,"Kids & Family, Drama",Wild Hearts Can't Be Broken,89,73,1991-05-12,TRUE,TRUE
2943b915-01c9-359f-9a02-3ba4bfbd2b3e,Fantasy,Drop Dead Fred,77,11,1991-04-19,TRUE,TRUE
6f216b1e-99bf-3946-b01e-565894d57b35,Sci-Fi,Delicatessen,91,90,1991-04-17,TRUE,TRUE
a6ecf3fe-4e58-3e81-9b3b-ac4a6bf303ff,"Mystery & Thriller, Action",La Femme Nikita,84,89,1991-04-01,TRUE,TRUE
65fb6793-1f54-32f4-a1ab-c28977490390,Comedy,Defending Your Life,83,98,1991-03-22,TRUE,TRUE
c39dca80-11a5-3ff0-9576-b9745ae99aab,"Kids & Family, Fantasy, Adventure, Action, Comedy",Teenage Mutant Ninja Turtles II: The Secret of the Ooze,67,36,1991-03-22,TRUE,TRUE
cb5cb8a1-e062-3efa-95c8-de4d63f1e21b,"Crime, Drama",New Jack City,80,80,1991-03-08,TRUE,TRUE
75a9adb8-74cf-3530-b63d-b90491cac146,"Biography, History, Drama, Music",The Doors,79,56,1991-03-01,TRUE,TRUE
942088eb-e38c-3ff9-ab49-849a87b266a6,"Mystery & Thriller, Crime, Drama",The Silence of the Lambs,95,95,1991-02-13,TRUE,TRUE
eda743ee-16ac-343a-a6e0-327d2d21f496,"Romance, Comedy",L.A. Story,75,91,1991-02-08,TRUE,TRUE
4c48ea82-eeda-33ba-b80a-46af3b935abb,Mystery & Thriller,Sleeping With the Enemy,60,22,1991-02-08,TRUE,TRUE
c5f2d1db-5343-3276-b768-db6671574f93,Drama,Hamlet,59,76,1991-01-18,TRUE,TRUE
61bedfc7-6c92-34a6-be60-9a40d314a5e0,Drama,Not Without My Daughter,71,53,1991-01-11,TRUE,TRUE
577fc145-b9a1-38d9-82eb-294fbdd07d91,Comedy,Kindergarten Cop,52,54,1990-12-21,TRUE,TRUE
a6ad9f41-e5dd-321f-a971-d264b9025ead,Drama,Awakenings,89,82,1990-12-20,TRUE,TRUE
ebe02297-6d6b-320a-b6ca-af59e93e2d83,"Holiday, Fantasy, Comedy, Drama, Romance",Edward Scissorhands,91,89,1990-12-07,TRUE,TRUE
5dfe54e5-0cc8-36f8-b217-1d964a072a13,"Crime, Drama",The Grifters,70,91,1990-12-05,TRUE,TRUE
4f9d066d-1156-3414-974f-3f83404277f9,"Horror, Mystery & Thriller",Misery,90,91,1990-11-30,TRUE,TRUE
a6481602-e625-3b76-969f-84608819e7b5,"History, Drama, Western",Dances With Wolves,87,87,1990-11-21,TRUE,TRUE
809b04f9-783a-3076-9435-e51535454fcc,"Kids & Family, Holiday, Comedy",Home Alone,80,66,1990-11-16,TRUE,TRUE
418c7cf5-84bc-38bf-9b20-248600520039,Drama,Rocky V,31,33,1990-11-16,TRUE,TRUE
8c6885df-cecb-3c65-b805-b842f57cf3f9,"Kids & Family, Adventure, Animation",The Rescuers Down Under,68,72,1990-11-16,TRUE,TRUE
0643ac94-8fed-3b7d-8e42-c99766474c7a,Horror,Child's Play 2,52,40,1990-11-09,TRUE,TRUE
0d074d25-fbf1-3885-8a94-5ceaabde220d,"Horror, Drama, Mystery & Thriller",Jacob's Ladder,84,72,1990-11-02,TRUE,TRUE
58176f5a-5d5b-36df-9346-4d8601adf292,"Horror, Comedy",Troll 2,45,5,1990-10-12,TRUE,TRUE
cc4cd8bd-8ae6-3725-97be-ee7eab33efcf,Mystery & Thriller,The Vanishing,88,96,1990-10-10,TRUE,TRUE
f34a8942-976c-3e14-80c6-5a390fa87782,"Crime, Drama",King of New York,77,70,1990-09-28,TRUE,TRUE
2ce9fe19-0090-3426-81c8-cc4262a23d36,"Crime, Drama",Miller's Crossing,90,93,1990-09-21,TRUE,TRUE
3177e2cc-e4bf-3e57-9894-5ccf0bb68682,"Crime, Drama",Goodfellas,97,95,1990-09-19,TRUE,TRUE
a6328122-185f-3d08-81da-b041c4793ba5,Fantasy,Meet the Feebles,73,72,1990-09-13,TRUE,TRUE
1cd5fe6d-a38c-3bba-843b-93f0f4095341,Drama,Akira Kurosawa's Dreams,86,67,1990-08-24,TRUE,TRUE
a58329c6-b146-31ae-b51c-b5ad4a4ec462,"Action, Mystery & Thriller",Darkman,59,83,1990-08-24,TRUE,TRUE
1a07a1b9-b668-3059-ba06-acf7ac92c152,"Comedy, Drama",Wild at Heart,81,65,1990-08-17,TRUE,TRUE
bdd64ac9-c367-3be6-8582-17e94536f408,"Sci-Fi, Drama, Horror",Flatliners,59,50,1990-08-10,TRUE,TRUE
940333e9-8d0f-304c-8cd3-4ec2f7c90f93,"Kids & Family, Comedy, Adventure, Fantasy, Animation","DuckTales, the Movie: Treasure of the Lost Lamp",69,100,1990-08-03,TRUE,TRUE
2ee8d6d0-9297-30bf-99e0-4384d2066d8a,Western,Young Guns II,66,31,1990-08-01,TRUE,TRUE
c88d5576-05bb-3265-bfa0-85e0822d5375,"Fantasy, Romance",Ghost,80,75,1990-07-13,TRUE,TRUE
75563fae-e842-3d4d-9b59-b1d4992cb762,"Action, Mystery & Thriller",Die Hard 2,70,69,1990-07-04,TRUE,TRUE
e305fcfe-7b28-3642-bda3-a762cb3a1a78,Action,Days of Thunder,60,38,1990-06-27,TRUE,TRUE
96df662f-8878-360b-ba15-8ac2ee3ea3b1,"Crime, Drama, Action",Dick Tracy,53,61,1990-06-15,TRUE,TRUE
7c560697-01ee-3b6c-af77-ab4b9e16e7be,"Fantasy, Comedy",Gremlins 2: The New Batch,59,71,1990-06-15,TRUE,TRUE
9f56655f-d39f-3dfd-b36b-326706fcb3f6,"Sci-Fi, Action",Total Recall,79,82,1990-06-01,TRUE,TRUE
2153aa6c-9dd8-3414-a51f-9fa7ee3db1a7,"Comedy, Sci-Fi, Western, Fantasy, Adventure",Back to the Future Part III,78,80,1990-05-25,TRUE,TRUE
4fefab94-7368-3d24-8663-e02f6d2edd58,"Mystery & Thriller, Comedy",Tie Me Up! Tie Me Down!,78,69,1990-05-04,TRUE,TRUE
9be6f3a3-66ce-3883-9403-04e71b9331a3,"Musical, Comedy",Cry Baby,77,72,1990-04-06,TRUE,TRUE
e6ce3184-befd-3df6-b8db-181055395b73,Drama,"The Cook, the Thief, His Wife and Her Lover",88,86,1990-04-06,TRUE,TRUE
a1f79663-0991-322b-bb1c-68a68fef350f,Horror,Santa Sangre,87,86,1990-03-30,TRUE,TRUE
8a644516-79a8-35e7-9675-ab681a1e6b62,"Kids & Family, Fantasy, Adventure, Action, Comedy",Teenage Mutant Ninja Turtles,81,42,1990-03-30,TRUE,TRUE
f64dbde8-5573-3c4b-a41e-93eabe14e82f,"Romance, Comedy",Pretty Woman,68,65,1990-03-23,TRUE,TRUE
824911a2-aa08-3cde-8207-c28760f3710d,"Adventure, Drama, Mystery & Thriller",Lord of the Flies,52,57,1990-03-16,TRUE,TRUE
808ee817-3fbb-3e9c-bf7a-b449551ee6e8,Fantasy,Teen Witch,74,43,1990-03-15,TRUE,TRUE
a5a7ef82-1a71-3538-807f-4f759d23a948,Comedy,House Party,81,94,1990-03-09,TRUE,TRUE
2c6007f8-f5e6-340d-92df-d3235e3de785,"Kids & Family, Fantasy, Adventure",The Witches,70,94,1990-02-16,TRUE,TRUE
785b85b6-e4e5-3f49-9282-6cb2775154e9,"Mystery & Thriller, Action, Adventure",The Hunt for Red October,88,88,1990-02-02,TRUE,TRUE
1d0a089c-44e6-3c4b-9ccf-20881661dee4,"Horror, Comedy",Tremors,75,88,1990-01-19,TRUE,TRUE
8db7ce79-311a-3596-be30-1ccef141224b,Fantasy,Always,58,68,1989-12-22,TRUE,TRUE
a6677744-7af2-31d8-b01f-275253e5e705,Drama,Born on the Fourth of July,76,84,1989-12-20,TRUE,TRUE
e5f0228d-baa9-39cb-b104-8546081ae3dd,"War, History, Drama",Glory,93,95,1989-12-15,TRUE,TRUE
87d23bfa-9747-335a-9803-f9c1b42affae,"Comedy, Drama",Driving Miss Daisy,81,85,1989-12-13,TRUE,TRUE
a980a39d-9fe8-324a-ba11-d97c2a852360,"Holiday, Comedy",National Lampoon's Christmas Vacation,86,70,1989-12-01,TRUE,TRUE
d834e540-4263-3af0-a0fe-e036187df927,"Comedy, Sci-Fi, Fantasy, Adventure",Back to the Future Part II,85,62,1989-11-22,TRUE,TRUE
fc00b320-a819-33f7-b765-c6185219be9d,"Kids & Family, Fantasy, Animation",All Dogs Go to Heaven,63,44,1989-11-17,TRUE,TRUE
7edb7e70-c0f6-3cc2-92ba-1c21a6243909,Comedy,Harlem Nights,80,26,1989-11-17,TRUE,TRUE
4f2d6cc9-3ab2-378e-8de0-1fb892cd4b23,"Comedy, Drama",Steel Magnolias,89,65,1989-11-15,TRUE,TRUE
88e68c58-8149-352f-a626-307b0cd0b335,"Kids & Family, Fantasy, Animation",The Little Mermaid,88,91,1989-11-15,TRUE,TRUE
a7b6c671-de4e-3e25-8802-da24a4c53752,Biography,My Left Foot,92,98,1989-11-10,TRUE,TRUE
144cd34e-1f1c-37ba-9480-d0c2e35b8230,"History, Drama",Henry V,89,98,1989-11-08,TRUE,TRUE
97656069-b8fd-3863-9cfc-e923561f37ca,"Comedy, Drama",Crimes and Misdemeanors,91,92,1989-10-13,TRUE,TRUE
4e991985-d176-368b-aa31-593c46eeb07e,Drama,Drugstore Cowboy,85,97,1989-10-06,TRUE,TRUE
4ee503d4-b7b5-330b-8367-b830d35e040e,"Crime, Drama, Action",Black Rain,55,54,1989-09-22,TRUE,TRUE
5c39dd1a-1dac-3879-a6b3-072a137ba5f7,Action,Kickboxer,64,36,1989-09-08,TRUE,TRUE
fc9ded59-5aed-33cc-b00e-63e7ce1f2aab,"Kids & Family, Fantasy",Little Monsters,62,44,1989-08-25,TRUE,TRUE
2fbaa4c4-4f27-3860-a0c2-747a16685abd,"Kids & Family, Adventure",The Adventures of Milo and Otis,74,80,1989-08-25,TRUE,TRUE
91d19436-a756-343d-985c-f1bee6c957ec,"War, Drama",Casualties of War,75,84,1989-08-18,TRUE,TRUE
d8e8e960-70e8-3a5e-81d5-dcb0a4962278,Comedy,Uncle Buck,77,62,1989-08-16,TRUE,TRUE
329946af-c738-31d6-9f9e-10572d0590ae,Horror,A Nightmare on Elm Street 5: The Dream Child,31,31,1989-08-11,TRUE,TRUE
962c3984-6926-3f2f-b42e-f80adb889195,"Sci-Fi, Adventure",The Abyss,83,89,1989-08-09,TRUE,TRUE
f1c313b2-79af-352f-a3a6-4f6d9f1d88f4,Drama,"Sex, Lies, and Videotape",79,96,1989-08-04,TRUE,TRUE
fce7c051-0c12-39ac-a176-3eb91f7a1729,"Comedy, Drama",Parenthood,76,92,1989-07-31,TRUE,TRUE
d62d2720-1f9d-3a84-a48c-c18287beff67,Horror,Friday the 13th Part VIII: Jason Takes Manhattan,26,11,1989-07-28,TRUE,TRUE
1be2a4f9-ee99-3d94-8adb-bd191b0e2941,"Comedy, Sci-Fi",UHF,77,61,1989-07-21,TRUE,TRUE
6fb11bf3-e772-34e6-9c92-ea68ce354659,Action,Licence to Kill,61,80,1989-07-14,TRUE,TRUE
482127c6-ee74-3907-bebf-47694e4b7076,"Romance, Comedy",When Harry Met Sally...,89,91,1989-07-12,TRUE,TRUE
e8d73fcf-cffc-3e29-aeb9-f7d32ad8c0a5,"Action, Mystery & Thriller",Lethal Weapon 2,77,82,1989-07-07,TRUE,TRUE
44f2445a-287a-308f-ba21-bac138faea84,Drama,Do the Right Thing,89,92,1989-06-30,TRUE,TRUE
f6f45d63-ea78-3139-985f-e5dc17caf85e,"Action, Adventure, Fantasy",Batman,84,76,1989-06-23,TRUE,TRUE
eefd8323-dfc6-3d13-82e2-b0acdbb458d1,"Kids & Family, Comedy","Honey, I Shrunk the Kids",54,76,1989-06-23,TRUE,TRUE
1b09cd01-659c-3a21-a0c3-966317f8ec2d,"Comedy, Fantasy, Adventure",Ghostbusters II,61,55,1989-06-16,TRUE,TRUE
68e9682f-1068-37ba-8162-1822566a7a05,Sci-Fi,Star Trek V: The Final Frontier,24,21,1989-06-09,TRUE,TRUE
77a63978-1a41-3dd7-aef5-2f1378cd2347,Drama,Dead Poets Society,92,84,1989-06-02,TRUE,TRUE
d287103a-868a-367e-bc29-db604d7fdbd8,"Comedy, Fantasy, Horror, Mystery & Thriller",Vampire's Kiss,54,65,1989-06-02,TRUE,TRUE
fc28be84-81c7-3d80-ad46-388cc687af8b,"Adventure, Action",Indiana Jones and the Last Crusade,94,84,1989-05-24,TRUE,TRUE
4e325e6a-c9f0-3330-be5e-ccf7ba721f3a,"Action, Mystery & Thriller",Road House,67,44,1989-05-19,TRUE,TRUE
0b970e2b-dc59-3be9-b7a1-1527e01ff85f,"Musical, Comedy, Romance",Earth Girls Are Easy,43,68,1989-05-12,TRUE,TRUE
909adae7-0567-383b-be10-b189a7bdc49d,Fantasy,Field of Dreams,86,88,1989-04-21,TRUE,TRUE
16973e1f-da44-3cc2-b02d-3a5d1375a24b,"Horror, Mystery & Thriller",Pet Sematary,60,55,1989-04-21,TRUE,TRUE
3aa36255-5205-35a3-9d8c-4d6c2ecc75da,Romance,Say Anything...,85,98,1989-04-14,TRUE,TRUE
699166b8-3ab1-3ff4-b491-384cea528e1c,Sci-Fi,Cyborg,31,22,1989-04-07,TRUE,TRUE
a22d1838-1c58-31c1-8055-5cb6ff2cf3cd,Mystery & Thriller,Dead Calm,63,84,1989-04-07,TRUE,TRUE
88859607-93b4-3b0f-bffc-b4451bf4ef68,Comedy,Major League,84,83,1989-04-07,TRUE,TRUE
04dad836-5f13-3486-8f2e-cebcbc26fd60,"Fantasy, Anime",Castle in the Sky,91,96,1989-04-01,TRUE,TRUE
f7df1cc9-0263-33e7-a9fd-f6edcfc6ae84,Comedy,Heathers,83,95,1989-03-31,TRUE,TRUE
90a820bf-9d00-3f47-b19a-de94f546573d,Comedy,Troop Beverly Hills,62,14,1989-03-22,TRUE,TRUE
16db6b7e-176a-3a45-a31f-158a09f94630,Fantasy,The Adventures of Baron Munchausen,82,90,1989-03-10,TRUE,TRUE
0a1b2057-ad7f-3cd0-b654-005418f88295,"Biography, Drama",Lean on Me,85,68,1989-03-03,TRUE,TRUE
0cb1ff4c-1f5a-3481-9d1a-dd82f6b0a397,Comedy,Bill & Ted's Excellent Adventure,75,82,1989-02-17,TRUE,TRUE
36c5654b-c77a-3c3b-bbf9-89313c7e502f,Comedy,The 'Burbs,71,56,1989-02-17,TRUE,TRUE
d2686b0e-addd-3124-9231-39c0496fe846,"Crime, Drama, Mystery & Thriller",Mississippi Burning,90,79,1989-01-27,TRUE,TRUE
ee916f81-64ab-3ccd-99d0-268539de7d58,Drama,Beaches,88,43,1988-12-21,TRUE,TRUE
1178278c-2985-3a03-bc95-e37727fa8553,"Romance, Comedy",Working Girl,67,83,1988-12-21,TRUE,TRUE
8dac915d-9df4-3450-b0e0-1f81a4d774fc,Drama,Rain Man,90,88,1988-12-14,TRUE,TRUE
7825cd80-625d-3109-ad12-4b913ab51267,Drama,Dangerous Liaisons,83,94,1988-12-11,TRUE,TRUE
56e1fb42-d91c-39fd-a5d1-aa6070af85db,Comedy,Twins,39,42,1988-12-09,TRUE,TRUE
4624b9dc-11e8-37a2-beea-1384bfbee35f,"Comedy, Action",The Naked Gun,84,86,1988-12-02,TRUE,TRUE
4e7ec88e-c9ee-3321-ace3-6695e19a552e,Sci-Fi,They Live,80,86,1988-11-23,TRUE,TRUE
7b4fa5fd-59df-3028-9ffa-5fe49fa23ff6,"Kids & Family, Adventure, Animation",Oliver & Company,62,53,1988-11-18,TRUE,TRUE
da6e92f3-fce9-39a6-a021-ea3ca9b6d9b3,"Kids & Family, Adventure, Animation",The Land Before Time,79,65,1988-11-18,TRUE,TRUE
1f93670d-d349-32e8-8f52-9f4d43fd295d,"Comedy, Drama",Women on the Verge of a Nervous Breakdown,89,92,1988-11-11,TRUE,TRUE
4004d4c2-f038-3f41-a7a0-14473cd65aec,Horror,Child's Play,65,74,1988-11-09,TRUE,TRUE
40e6d985-089f-34dd-8ccd-a525568be4ed,"Holiday, Horror",Halloween 4: The Return of Michael Myers,53,39,1988-10-21,TRUE,TRUE
3818b402-99d9-338e-99bd-fb95fe55d1ea,"Romance, Comedy",Mystic Pizza,55,78,1988-10-14,TRUE,TRUE
9f832f51-d192-32f5-9934-0377d436a7fc,Drama,The Accused,79,93,1988-10-14,TRUE,TRUE
2366cd5a-b38b-3b76-bea6-3145121c642b,"Horror, Drama, Mystery & Thriller",Dead Ringers,82,85,1988-09-23,TRUE,TRUE
512bcf12-a983-317e-a2ab-bbb79ec95118,Drama,Gorillas in the Mist,75,84,1988-09-23,TRUE,TRUE
502ed1f1-cb48-347f-852f-fbd760ebef6f,"History, Drama",Eight Men Out,79,87,1988-09-02,TRUE,TRUE
40e7f880-4d4e-37b3-ba5a-b3a95f891fa1,Documentary,The Thin Blue Line,90,100,1988-08-25,TRUE,TRUE
784a7d1f-419b-30f1-a946-1e8417b0e469,Horror,A Nightmare on Elm Street 4: The Dream Master,43,57,1988-08-19,TRUE,TRUE
ea942d3b-a0f6-3f28-a289-8769c77de4a0,"Kids & Family, Sci-Fi",Mac and Me,38,7,1988-08-12,TRUE,TRUE
8f036839-39c8-3a53-aba1-d8a5a9e48886,Drama,The Last Temptation of Christ,84,82,1988-08-12,TRUE,TRUE
7c6a6371-0cfe-3f55-ac1a-d5152144cf27,"Western, Action",Young Guns,76,43,1988-08-12,TRUE,TRUE
5ab8342c-150a-3148-a390-f6e50ff6b696,"Horror, Sci-Fi",The Blob,58,68,1988-08-05,TRUE,TRUE
34b98cee-9b0e-33bd-b8c1-b9345f31abab,"Romance, Comedy, Drama",Cocktail,58,9,1988-07-29,TRUE,TRUE
09561119-65a5-3e96-abaf-6df91f749968,Comedy,A Fish Called Wanda,84,96,1988-07-15,TRUE,TRUE
62800336-736f-3393-bd03-c31106741746,"Action, Mystery & Thriller",Die Hard,94,94,1988-07-15,TRUE,TRUE
aa671e18-2fa8-3973-ba6d-448009bda1cf,"Comedy, Action",Midnight Run,87,95,1988-07-11,TRUE,TRUE
0e56ab40-aa07-3903-b9e6-10d4cadbf1f0,"Comedy, Romance",Coming to America,85,73,1988-06-29,TRUE,TRUE
58f8d663-be4b-318f-a93e-b6ab47fa7201,Comedy,Who Framed Roger Rabbit,85,96,1988-06-21,TRUE,TRUE
a240e46e-d2d5-38a7-ab4a-c0a8cf547933,Action,Red Heat,38,69,1988-06-17,TRUE,TRUE
8888b458-9680-3c8a-afa6-272f4b49a801,"Romance, Comedy",Bull Durham,82,97,1988-06-15,TRUE,TRUE
214c3ab0-d059-36e3-b3af-1f69760ce6b6,"Kids & Family, Comedy, Fantasy",Big,82,98,1988-06-03,TRUE,TRUE
f0845a8b-3c7d-3273-8c55-45f73034297d,"Sci-Fi, Comedy",Killer Klowns From Outer Space,60,77,1988-05-27,TRUE,TRUE
7568f743-f67e-3a97-91fc-8f4fb2a6537b,"Action, Adventure",Rambo III,45,41,1988-05-25,TRUE,TRUE
01b53137-6aee-3747-9e5e-4c40776fa3c9,"Fantasy, Adventure",Willow,80,53,1988-05-20,TRUE,TRUE
e3ab72da-0be3-35b5-ac89-dd9fde726232,Action,Above the Law,48,50,1988-04-08,TRUE,TRUE
92bacb47-d0cb-323d-965f-96ba29f8d931,"Comedy, Fantasy",Beetlejuice,82,86,1988-03-30,TRUE,TRUE
46b70d2f-c870-3214-8a45-058ba4f296f7,"Drama, Biography",Stand and Deliver,79,90,1988-03-11,TRUE,TRUE
0e33f14a-8d9b-38cc-8e09-a6858b02594f,"Mystery & Thriller, Crime, Drama",Frantic,64,77,1988-02-26,TRUE,TRUE
ecfc5f3f-26f1-3892-bf71-7bdb4414c9a3,Comedy,Hairspray,80,98,1988-02-26,TRUE,TRUE
cac60f63-9b83-386e-a5d8-e1b081702303,Drama,Cinema Paradiso,96,90,1988-02-23,TRUE,TRUE
a88218dc-4414-3d83-af47-3cb3844a40cd,Drama,The Unbearable Lightness of Being,84,87,1988-02-05,TRUE,TRUE
90d60fe7-fd2a-3d4a-9f99-65834bcee3a2,Horror,Pumpkinhead,49,65,1988-01-13,TRUE,TRUE
7cef2f0a-3df6-3150-a4ec-7eb4a758e83b,"Sci-Fi, Anime",Akira,90,91,1988-01-01,TRUE,TRUE
99dc04d0-0211-3178-af82-6deb35c86670,"Adventure, Action, Drama",The Big Blue,93,62,1988-01-01,TRUE,TRUE
e711c562-ba26-3d8c-b881-99a65e274cc4,Comedy,"Good Morning, Vietnam",82,90,1987-12-23,TRUE,TRUE
1d068f96-4a6d-3bcd-98c4-f156cf3320fd,"Romance, Comedy",Moonstruck,80,89,1987-12-18,TRUE,TRUE
e69bc13d-2c0b-39a8-b8f7-fd5a54fb8aa1,"Romance, Comedy",Broadcast News,79,98,1987-12-16,TRUE,TRUE
080ee386-776f-3dfe-997e-77cdf16c13f9,Comedy,Overboard,74,46,1987-12-16,TRUE,TRUE
75f0d9dc-5bc1-3a6d-b2c4-266bd85a463f,"Horror, Sci-Fi, Comedy",Bad Taste,75,71,1987-12-12,TRUE,TRUE
879e00e6-a18c-3739-a2a6-d69a677e4065,Comedy,Throw Momma From the Train,54,64,1987-12-11,TRUE,TRUE
bc1365f0-f1c1-392b-9e71-e4de03cd9f7a,Drama,Wall Street,81,79,1987-12-11,TRUE,TRUE
5b234c04-5985-318d-a55a-4796ff2be2d4,Adventure,Empire of the Sun,90,78,1987-12-09,TRUE,TRUE
2c8e8b6e-b4f4-3ff1-9505-ea1986776eef,"Holiday, Comedy","Planes, Trains and Automobiles",87,92,1987-11-27,TRUE,TRUE
291b11b7-e11c-3415-82b2-8184aa5a69d7,Drama,Less Than Zero,63,50,1987-11-18,TRUE,TRUE
d0a47310-13cc-3afe-967f-424b91216963,"Biography, History, Drama",The Last Emperor,88,86,1987-11-18,TRUE,TRUE
0cfdd640-75d0-3e6a-9803-e3ce3ac9a45a,"Sci-Fi, Action",The Running Man,61,67,1987-11-13,TRUE,TRUE
afbfb0ca-5c36-3fda-b70d-cf5c5b7ec031,Horror,Prince of Darkness,61,62,1987-10-21,TRUE,TRUE
d7e143cf-70d8-3267-a98e-8c6df3fb67f4,Drama,"Au Revoir, les enfants",93,97,1987-10-07,TRUE,TRUE
3f3cd0a4-6af2-3b13-b603-6d20075d8d13,"Kids & Family, Adventure, Comedy",The Princess Bride,94,96,1987-10-01,TRUE,TRUE
